"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.496256204E1,-6.335627729E-1,5.871896750E-1,-3.266497323E-1,9.235223599E-1
2.497256804E1,-3.184814644E-1,6.151838046E-1,-7.466777444E-2,6.967473238E-1
2.498257504E1,-2.783719039E-1,6.829419243E-1,-3.045609981E-2,7.381247611E-1
2.499258204E1,-1.475018620E-2,4.684590375E-1,-3.912877777E-1,6.105551268E-1
2.500258804E1,-2.528786284E-1,9.446586192E-2,-5.933780757E-1,6.518964185E-1
2.501259504E1,-9.090303648E-1,-2.345055073E-1,-5.696547523E-1,1.098105448E0
2.502260204E1,-8.020695877E-1,-3.529835451E-1,-4.347042310E-1,9.782028292E-1
2.503260904E1,1.697300524E-1,-3.578414118E-1,-3.493664575E-1,5.281246901E-1
2.504261504E1,9.875742584E-1,-2.068177718E-1,-2.241699690E-1,1.033599865E0
2.505262204E1,1.271189945E0,-7.868481159E-2,-2.832379568E-1,1.304737106E0
2.506262904E1,1.164975858E0,8.790353179E-2,-5.892674831E-1,1.308484599E0
2.507263504E1,8.584186202E-1,1.466253644E-1,-7.140458956E-1,1.126162984E0
2.508264204E1,2.207037395E-1,5.090585947E-3,-2.789753366E-1,3.557573514E-1
2.509264904E1,-4.633608502E-1,-2.205347550E-1,3.684073305E-1,6.317141892E-1
2.510265504E1,-5.554849023E-1,-2.104833913E-1,6.312025443E-1,8.667660506E-1
2.511266204E1,8.616398513E-2,-2.759412163E-1,7.266814363E-1,7.820701357E-1
2.512266904E1,5.745246059E-1,-3.207794201E-1,9.263454321E-1,1.136263094E0
2.513267504E1,5.475800514E-1,-1.364073551E-1,7.861783174E-1,9.677433678E-1
2.514268204E1,3.521567488E-1,1.161549389E-1,4.458642268E-1,5.799148681E-1
2.515268904E1,1.618023974E-1,2.664435840E-1,4.341183400E-1,5.344445082E-1
2.516269504E1,3.557212114E-2,3.086581421E-1,4.279366636E-1,5.288336341E-1
2.517270204E1,1.140943801E-1,3.767887294E-1,9.829432636E-2,4.057696992E-1
2.518270904E1,4.247785825E-1,3.026612377E-1,-2.039704701E-1,5.600398393E-1
2.519271504E1,4.336692739E-1,1.011556613E-1,-9.529382765E-2,4.553926004E-1
2.520272204E1,3.209753019E-1,-3.473246098E-1,1.065239900E-1,4.847750916E-1
2.521272904E1,6.144605041E-1,-1.439654076E0,1.387589298E0,2.091786229E0
2.522273604E1,-3.171178937E-1,-1.882054412E0,9.266339922E-1,2.121636897E0
2.523274204E1,-8.391163766E-2,3.650551218E-1,-4.956626236E-1,6.212791976E-1
2.524274904E1,9.558782566E-1,3.788791090E-1,1.177178997E-1,1.034944503E0
2.525275604E1,-9.516928196E-3,7.536248213E-1,-2.601414549E-1,7.973170761E-1
2.526276204E1,2.938108921E-1,9.410549802E-1,-6.558140597E-1,1.184061399E0
2.527276904E1,2.999083686E-1,4.234372312E-1,-6.971073890E-1,8.690240676E-1
2.528277604E1,1.360740638E-1,1.053709191E-1,-8.691184402E-1,8.859943817E-1
2.529278204E1,-2.630077600E-3,3.268312883E-1,-1.044569993E0,1.094509972E0
2.530278904E1,4.849651426E-1,-1.787376881E-2,-9.227894479E-1,1.042617392E0
2.531279604E1,3.897900134E-1,-6.022649664E-1,-3.651574481E-1,8.049840409E-1
2.532280204E1,7.519858468E-1,-6.759433919E-1,4.388196476E-1,1.102245375E0
2.533280904E1,3.665619493E-2,-9.069867629E-1,1.540902708E0,1.788393083E0
2.534281604E1,-4.318414342E-1,-4.121889424E-1,1.387112457E0,1.510121756E0
2.535282204E1,-4.300744057E-2,-2.791700488E-1,8.322985232E-1,8.789234255E-1
2.536282904E1,-3.674290913E-1,-4.409981740E-1,2.131201932E-1,6.122938374E-1
2.537283604E1,-3.278124511E-1,-6.445444286E-1,-1.055632925E-1,7.307818637E-1
2.538284204E1,-2.107757521E-1,-8.491145307E-1,-1.487423488E-1,8.874379923E-1
2.539284904E1,-1.844416469E-1,-5.585266238E-1,-2.020213008E-1,6.219190596E-1
2.540285604E1,-6.616826177E-2,-1.143499035E-1,-1.719096020E-1,2.168110941E-1
2.541286204E1,2.534732902E-1,-1.148580265E-1,2.423527631E-1,3.690202391E-1
2.542286904E1,-1.811666214E-1,1.153597176E-1,3.506279942E-1,4.111802519E-1
2.543287604E1,-2.192372578E-1,2.779181600E-3,4.198318380E-1,4.736364337E-1
2.544288304E1,-5.895004946E-1,-1.701475435E-1,2.722981086E-1,6.712728802E-1
2.545288904E1,-8.934446114E-1,-4.805709600E-2,1.562604064E-1,9.082786317E-1
2.546289604E1,-1.191338614E0,1.607709485E-1,2.193185341E-1,1.221980201E0
2.547290304E1,-9.071580863E-1,1.041125983E-1,-2.897915161E-1,9.579949632E-1
2.548290904E1,-9.902785957E-2,2.192875439E-1,-4.334774852E-2,2.444842964E-1
2.549291604E1,5.566841662E-2,4.073837006E-1,-2.628946164E-1,4.880307690E-1
2.550292304E1,5.228539306E-1,4.893061155E-1,-1.952826771E-1,7.422479582E-1
2.551292904E1,4.730227894E-1,5.087796825E-1,-2.164896512E-1,7.276503925E-1
2.552293604E1,-8.325850368E-2,5.250969225E-1,-3.938734165E-1,6.616608079E-1
2.553294304E1,-5.679418105E-1,3.493822449E-1,-2.618210676E-1,7.163631235E-1
2.554294904E1,-1.251516988E0,-2.149530029E-1,1.747741529E-1,1.281813391E0
2.555295604E1,-1.540441947E0,-5.464059305E-1,6.386279234E-1,1.754812371E0
2.556296304E1,-1.544225096E0,-4.956614542E-1,9.418051779E-1,1.875448857E0
2.557296904E1,-1.218510625E0,-3.332386672E-1,8.882250944E-1,1.544266807E0
2.558297604E1,-5.825148261E-1,-3.485536945E-1,8.620131961E-1,1.097214633E0
2.559298304E1,1.818016291E-1,-2.146805227E-1,7.543975309E-1,8.051429648E-1
2.560298904E1,9.041836077E-1,-7.763231277E-2,4.218216455E-1,1.000753852E0
2.561299604E1,1.488883538E0,1.536069399E-1,1.685857522E-1,1.506250457E0
2.562300304E1,1.490877439E0,5.538558680E-1,-3.824692994E-2,1.590891161E0
2.563301004E1,1.339386021E0,9.888010043E-1,-3.367236078E-1,1.698547947E0
2.564301604E1,1.254765117E0,1.076225649E0,-4.154771242E-1,1.704499453E0
2.565302304E1,8.476673448E-1,8.474235159E-1,-1.959726486E-1,1.214525348E0
2.566302933E1,2.567962629E-1,5.931485724E-1,1.216165307E-1,6.576930364E-1
2.567303533E1,-3.258203048E-1,3.309143990E-1,4.668256178E-1,6.584750321E-1
2.568304233E1,-6.373459214E-1,-3.299642265E-2,8.316836885E-1,1.048330265E0
2.569304933E1,-7.708700144E-1,-3.711976218E-1,9.835604373E-1,1.303617807E0
2.570305533E1,-7.700227529E-1,-4.450339222E-1,8.299692848E-1,1.216486435E0
2.571306233E1,-5.639668733E-1,-2.950885087E-1,4.799485239E-1,7.971740386E-1
2.572306933E1,-4.422354448E-1,-2.957346261E-2,2.307898942E-1,4.997106699E-1
2.573307533E1,-3.168828356E-1,2.578668880E-1,1.266503987E-1,4.277270005E-1
2.574308233E1,-1.987223017E-1,4.638642955E-1,1.412687302E-1,5.240395901E-1
2.575308933E1,-1.197129697E-1,7.230181557E-1,8.423352689E-2,7.376867463E-1
2.576309533E1,-1.222126544E-1,8.205041045E-1,-9.930735648E-2,8.354788264E-1
2.577310233E1,-3.635822082E-1,6.888616455E-1,-1.084518170E-1,7.864376551E-1
2.578310933E1,-4.779379588E-1,5.587920874E-1,1.789815170E-1,7.567745192E-1
2.579311533E1,-5.971632707E-1,5.063449019E-1,5.905582559E-1,9.806876084E-1
2.580312233E1,-5.040276504E-1,4.705558491E-1,5.700172797E-1,8.946431571E-1
2.581312933E1,-2.709289831E-1,1.992538136E-1,2.150366181E-1,3.991808403E-1
2.582313633E1,-4.080380040E-1,-9.003835022E-2,-1.559738928E-1,4.460154397E-1
2.583314233E1,-5.629734313E-1,-2.484721667E-1,-2.724659237E-1,6.729897337E-1
2.584314933E1,-3.502248287E-1,-1.496425277E-1,-2.761610717E-1,4.704415524E-1
2.585315633E1,2.354849160E-2,-8.412038326E-2,-4.761206442E-1,4.840678033E-1
2.586316233E1,1.748405188E-1,-4.189296126E-2,-6.686159536E-1,6.923666086E-1
2.587316933E1,3.955004042E-1,1.522702664E-1,-4.646209252E-1,6.288715353E-1
2.588317633E1,6.817105007E-1,4.155253637E-1,-1.359886944E-2,7.984832271E-1
2.589318233E1,6.290990084E-1,5.404329997E-1,9.642000139E-2,8.349432354E-1
2.590318933E1,2.805979389E-1,4.580983561E-1,-1.257408643E-1,5.517246343E-1
2.591319633E1,-5.445278049E-2,4.623434347E-1,-2.815948892E-1,5.440792576E-1
2.592320233E1,1.084225810E-1,3.089136654E-1,-5.724272096E-1,6.594361372E-1
2.593320933E1,2.776065034E-1,-1.774969089E-1,-8.527772266E-1,9.142207182E-1
2.594321633E1,1.795849496E-1,-3.165986609E-1,-6.130893320E-1,7.129964903E-1
2.595322233E1,3.091984248E-1,-1.341514993E-1,-2.785467356E-1,4.372511573E-1
2.596322933E1,6.391737610E-1,1.108597004E-1,-1.048812148E-1,6.571400453E-1
2.597323633E1,6.575603306E-1,1.154456717E-1,-1.140277219E-1,6.772854737E-1
2.598324233E1,5.846841431E-1,1.674268341E-1,-2.525161010E-1,6.585223407E-1
2.599324933E1,7.558379924E-1,2.831426471E-1,-3.288316208E-1,8.715452164E-1
2.600325633E1,5.472724879E-1,2.953077793E-1,-2.793542361E-1,6.817276947E-1
2.601326233E1,1.317699283E-1,7.683884561E-2,-5.480595231E-2,1.620839740E-1
2.602326933E1,1.781593984E-1,4.429265857E-3,3.853297573E-1,4.245461242E-1
2.603327633E1,1.081787521E-1,1.645997053E-1,4.223318151E-1,4.660041496E-1
2.604328233E1,-1.644763291E-1,2.896850967E-1,3.256226689E-2,3.347091563E-1
2.605328933E1,-9.037690401E-2,6.229155779E-2,-3.463261977E-1,3.633043602E-1
2.606329633E1,-8.710012436E-3,-2.845512414E-1,-4.355055919E-1,5.202983701E-1
2.607330333E1,3.561539054E-3,-4.535907376E-1,-1.340509272E-1,4.729977726E-1
2.608330933E1,6.205164653E-1,-2.228420663E-1,2.644616702E-1,7.103796487E-1
2.609331633E1,1.148472676E0,-7.621260881E-3,3.402336913E-1,1.197834102E0
2.610332333E1,1.113589357E0,-1.685079843E-1,2.841822821E-1,1.161566084E0
2.611332933E1,4.819520724E-1,-3.530817783E-1,3.863758242E-1,7.114989949E-1
2.612333633E1,-2.051437140E-1,-4.748313332E-1,4.105400276E-1,6.603725105E-1
2.613334333E1,-3.831803209E-1,-5.212898004E-1,5.294475433E-1,8.359933704E-1
2.614334933E1,-4.958778012E-1,-3.122606117E-1,6.926491794E-1,9.072840619E-1
2.615335633E1,-4.235079825E-1,1.742961431E-1,6.319448483E-1,7.804437507E-1
2.616336333E1,-7.638042390E-2,4.415419650E-1,2.947897160E-1,5.363713757E-1
2.617336933E1,3.766390407E-1,4.940990782E-1,-1.365526584E-1,6.361112281E-1
2.618337633E1,8.779097289E-1,5.074026632E-1,-1.322213334E-1,1.022577838E0
2.619338333E1,9.087415123E-1,4.064001989E-1,-3.553762257E-2,9.961100243E-1
2.620338933E1,6.450180531E-2,8.544477761E-2,-1.676116061E-1,1.988842463E-1
2.621339633E1,-6.417406887E-1,-1.798211771E-1,5.372889519E-2,6.686206409E-1
2.622340333E1,-9.200722468E-1,-3.418615562E-1,1.734605759E-1,9.967401037E-1
2.623340933E1,-1.281342466E0,-6.268642026E-1,2.933416530E-1,1.456312662E0
2.624341633E1,-9.839992708E-1,-7.368064749E-1,4.441413447E-1,1.307057719E0
2.625342333E1,-2.687041175E-1,-5.925667745E-1,6.078385323E-2,6.534768258E-1
2.626343033E1,1.027858651E-1,-6.202919322E-1,-3.135642484E-1,7.026019877E-1
2.627343633E1,2.948651451E-1,-4.711750692E-1,-3.795924693E-1,6.730838302E-1
2.628344333E1,8.067929685E-1,-1.077986830E-1,-5.213778010E-1,9.666282954E-1
2.629345033E1,1.023678476E0,2.260662210E-1,-6.347298771E-1,1.225522573E0
2.630345633E1,1.237930983E0,5.514029610E-1,-6.543133718E-1,1.504873527E0
2.631346333E1,8.972581655E-1,5.546446574E-1,-7.523817033E-1,1.295677868E0
2.632347033E1,-2.741876364E-1,1.336188179E-1,-6.891458201E-1,7.536277661E-1
2.633347633E1,-8.279172045E-1,9.720820606E-2,-2.704448336E-1,8.763770541E-1
2.634348333E1,-2.351820302E-1,2.939395308E-2,-9.071253419E-2,2.537781623E-1
2.635349033E1,9.471080178E-1,-3.903881836E-1,-2.374717999E-1,1.051574718E0
2.636349633E1,1.589261520E0,-8.350221562E-1,-8.603938097E-1,1.990801770E0
2.637350333E1,1.292745121E0,-1.201814486E0,-1.444255834E0,2.280662825E0
2.638351033E1,3.647148138E-1,-8.441917598E-1,-1.582562365E0,1.830349765E0
2.639351633E1,-4.746477306E-2,-7.433623731E-2,-1.758184072E0,1.760394845E0
2.640352333E1,-4.038666004E-1,2.568307614E-1,-2.054503127E0,2.109514961E0
2.641353033E1,-2.894897997E-2,-4.102991223E-2,-1.592553502E0,1.593344958E0
2.642353633E1,7.313749963E-1,-4.890535158E-1,-9.702200148E-1,1.309736463E0
2.643354333E1,9.907639146E-1,-4.632158393E-1,-1.087022533E0,1.542011684E0
2.644355033E1,1.343108944E0,-4.034929633E-1,-1.186496827E0,1.836987460E0
2.645355633E1,1.367945577E0,-3.633073890E-1,-7.927894717E-1,1.622276951E0
2.646356333E1,8.056124157E-1,-1.418253851E-1,-3.948390841E-1,9.083081561E-1
2.647357033E1,4.808756000E-1,1.536519635E-1,-2.117917058E-1,5.474541033E-1
2.648357633E1,4.250785446E-1,3.098714393E-1,-1.046651602E-2,5.261384095E-1
2.649358333E1,1.102960289E-1,2.982810885E-1,9.220415890E-2,3.311169410E-1
2.650359033E1,-4.919847250E-2,2.077275985E-1,1.923751491E-1,2.873663914E-1
2.651359733E1,-2.342499840E-1,-2.868234694E-2,-4.898797274E-3,2.360502706E-1
2.652360333E1,-9.348961079E-1,-2.500520843E-1,4.400848389E-1,1.063123437E0
2.653361033E1,-2.429436243E0,-1.734284163E-1,2.680153740E0,3.621527570E0
2.654361733E1,-1.586288211E0,-1.036339452E0,2.956727040E0,3.511772279E0
2.655362333E1,-8.012340206E-1,-6.543811995E-1,3.543171780E0,3.691105115E0
2.656363033E1,-6.718287063E-1,-1.391485298E-1,7.095584500E-1,9.870102927E-1
2.657363733E1,6.313133490E-1,-6.933786196E-1,-1.025257517E0,1.389418378E0
2.658364333E1,1.921949964E0,-5.717939562E-1,-3.403804564E-1,2.033887619E0
2.659365033E1,2.338436025E-1,8.449326020E-1,-3.073062658E-2,8.772333235E-1
2.660365733E1,-1.387158358E-1,1.788062759E0,1.185165124E0,2.149657388E0
2.661366333E1,4.585240334E-1,1.199769130E0,2.106491598E0,2.467184044E0
2.662367033E1,7.687217474E-2,-6.577883720E-2,1.384730887E0,1.388422059E0
2.663367733E1,-5.353114235E-1,-8.104942560E-1,1.053191712E-1,9.770114570E-1
2.664368333E1,-7.727656817E-1,-9.629504639E-1,-1.080279816E0,1.640562366E0
2.665369033E1,-9.079071146E-1,-6.113907158E-1,-1.425991471E0,1.797650025E0
2.666369758E1,-1.291844065E0,-1.342374533E-1,-1.302490675E-1,1.305314369E0
2.667370358E1,-8.386918688E-1,4.785665345E-1,1.474840573E0,1.762834279E0
2.668371058E1,9.736491144E-2,9.037269402E-1,2.225291233E0,2.403772739E0
2.669371758E1,6.158269984E-1,1.014733406E0,1.666937687E0,2.046364588E0
2.670372458E1,6.792903382E-1,8.304233211E-1,6.480890107E-1,1.253418375E0
2.671373058E1,4.779303575E-1,5.376239973E-1,-3.059830409E-1,7.817177307E-1
2.672373758E1,2.515869784E-1,3.403775328E-1,-6.899351943E-1,8.094216731E-1
2.673374458E1,-1.571439207E-2,3.782546264E-1,-3.517708325E-1,5.167845036E-1
2.674375058E1,-2.538533592E-1,8.141259617E-1,4.142752290E-1,9.480857423E-1
2.675375758E1,-7.372029161E-1,1.160626699E0,8.700791377E-1,1.627132502E0
2.676376458E1,-1.410682291E0,1.294121556E0,8.800074175E-1,2.106938106E0
2.677377058E1,-1.305126016E0,1.452745407E0,1.230736569E0,2.308362111E0
2.678377758E1,-6.540075624E-1,9.467361349E-1,1.102266809E0,1.593432558E0
2.679378458E1,-6.218888068E-1,8.765970290E-1,6.682075256E-1,1.265570755E0
2.680379058E1,-5.784124196E-1,7.368012124E-1,7.921942252E-1,1.226787938E0
2.681379758E1,-1.494530779E-1,5.535091281E-1,1.092839343E0,1.234101457E0
2.682380458E1,-3.899818021E-1,4.407753950E-1,8.448788077E-1,1.029654774E0
2.683381058E1,-1.135152719E0,2.024142337E-1,4.281126648E-1,1.229968972E0
2.684381758E1,-9.234332263E-1,2.245108616E-1,3.262459821E-1,1.004773851E0
2.685382458E1,-6.302000391E-1,6.120339096E-1,-3.371919698E-1,9.409760997E-1
2.686383058E1,-5.871557611E-1,1.113358392E0,-5.311949837E-1,1.366194316E0
2.687383758E1,-1.084709959E0,1.164867100E0,-1.361439380E-1,1.597512512E0
2.688384458E1,-1.540769391E0,9.954469496E-1,-1.395087183E-2,1.834415322E0
2.689385058E1,-1.852261679E0,1.178963567E0,-1.089038068E-1,2.198337658E0
2.690385758E1,-2.232052369E0,1.214622227E0,-5.781469560E-1,2.606073451E0
2.691386458E1,-2.469807174E0,1.239883953E0,-8.946593705E-1,2.904767647E0
2.692387158E1,-2.623942702E0,1.378864083E0,-9.007015908E-1,3.098000132E0
2.693387758E1,-2.215513519E0,1.063512048E0,-7.119499612E-1,2.558599378E0
2.694388458E1,-1.505571492E0,1.190148121E-1,-1.107853823E0,1.873032337E0
2.695389158E1,-1.230910231E0,-6.180565417E-2,-1.201755429E0,1.721387826E0
2.696389758E1,-3.457528782E-1,3.966610765E-1,-6.895735440E-1,8.674080556E-1
2.697390458E1,3.393454993E-1,3.533758932E-1,-7.064304820E-1,8.596940826E-1
2.698391158E1,-7.581558287E-2,-2.563758481E-1,-1.006733245E0,1.041627767E0
2.699391758E1,-8.688108766E-1,-9.108839321E-1,-4.767828414E-1,1.346054886E0
2.700392458E1,-1.464409432E0,-1.683308136E0,3.733447194E-2,2.231460314E0
2.701393158E1,-1.796351772E0,-2.264617267E0,2.197778329E-1,2.898908993E0
2.702393758E1,-1.835173776E0,-1.980954802E0,5.430616155E-1,2.754443797E0
2.703394458E1,-1.511711653E0,-1.296014299E0,6.988828960E-1,2.110299147E0
2.704395158E1,-1.274696521E0,-8.820197368E-1,1.758743066E-1,1.560045450E0
2.705395758E1,-7.370111275E-1,-1.177014690E0,3.450091124E-2,1.389150566E0
2.706396458E1,4.238266557E-1,-8.142089921E-1,2.802283949E-1,9.597360420E-1
2.707397158E1,1.595349641E0,4.418255550E-1,9.449533188E-1,1.906118326E0
2.708397758E1,2.035552593E0,1.211016834E0,1.128028764E0,2.623449070E0
2.709398458E1,1.179807320E0,1.694371653E0,8.733056313E-1,2.241763444E0
2.710399158E1,-1.869120955E-2,2.083376386E0,7.278935641E-1,2.206951646E0
2.711399858E1,-3.074454296E-1,1.993976551E0,4.270359001E-1,2.062237823E0
2.712400458E1,-4.117433846E-2,1.617882471E0,1.065198970E-1,1.621907983E0
2.713401158E1,1.497132790E-1,8.199942273E-1,-3.498067528E-1,9.039742048E-1
2.714401858E1,-1.261782360E-1,1.878944278E-2,-7.540288639E-1,7.647440866E-1
2.715402458E1,-3.049866754E-1,-1.480626100E-1,-5.310911956E-1,6.300771911E-1
2.716403158E1,-1.461020386E-1,9.089204371E-2,9.595193177E-2,1.970125440E-1
2.717403858E1,9.021259725E-2,4.462998444E-1,7.861932278E-1,9.085271901E-1
2.718404458E1,2.072147977E-1,5.317317581E-1,1.047870162E0,1.193192571E0
2.719405158E1,-2.084210783E-2,5.167371583E-1,1.216959651E0,1.322286836E0
2.720405858E1,-3.741788247E-1,6.538695681E-1,1.402563432E0,1.592086489E0
2.721406458E1,-7.453343466E-1,8.570334148E-1,1.522776924E0,1.899705009E0
2.722407158E1,-1.279241854E0,8.797445852E-1,1.354047915E0,2.060062138E0
2.723407858E1,-2.041503890E0,7.083568472E-1,1.009989267E0,2.385285281E0
2.724408458E1,-2.450598778E0,4.490907204E-1,7.040880874E-1,2.588987617E0
2.725409158E1,-2.251168671E0,3.145223147E-1,8.620333689E-1,2.431005183E0
2.726409858E1,-1.696115878E0,1.984042132E-1,5.112825832E-1,1.782577679E0
2.727410458E1,-1.326690547E0,4.905521572E-2,-2.778117406E-1,1.356353046E0
2.728411158E1,-7.949634665E-1,3.331685007E-2,-1.737614152E-1,8.144138721E-1
2.729411858E1,3.166746747E-1,1.963483322E-1,2.707111743E-1,4.605649325E-1
2.730412458E1,1.434300072E0,2.894786900E-1,2.840232378E-1,1.490531385E0
2.731413158E1,2.143576979E0,2.335693681E-1,3.672174221E-1,2.187310117E0
2.732413858E1,2.432167477E0,9.565226197E-2,4.585877681E-1,2.476871158E0
2.733414558E1,2.424690058E0,-1.431661516E-1,2.418294373E-1,2.440921936E0
2.734415158E1,2.261332593E0,-3.836135995E-1,-3.319452631E-1,2.317535792E0
2.735415858E1,1.746675290E0,-6.525539446E-1,-5.149636978E-1,1.934396244E0
2.736416558E1,1.047232523E0,-7.544884551E-1,1.065731066E-1,1.295108726E0
2.737417158E1,4.447050163E-1,-7.500931031E-1,2.132473701E-1,8.977063304E-1
2.738417858E1,8.263022035E-2,-7.822451878E-1,-4.253960484E-1,8.942578404E-1
2.739418558E1,2.329714903E-1,-6.328722167E-1,-8.178146777E-1,1.060011229E0
2.740419158E1,5.907608619E-1,-4.059142953E-1,-8.354297072E-1,1.100775911E0
2.741419858E1,8.693534982E-1,-2.172281545E-1,-8.686819455E-1,1.248027203E0
2.742420558E1,1.082918665E0,-9.730176151E-2,-9.716844499E-1,1.458201336E0
2.743421158E1,1.371849617E0,3.975872755E-2,-9.900254112E-1,1.692247748E0
2.744421858E1,1.593763437E0,1.645757318E-1,-1.002701005E0,1.890126020E0
2.745422558E1,1.647706925E0,2.072533894E-1,-8.529105431E-1,1.866908802E0
2.746423158E1,1.488989080E0,1.418867809E-1,-5.315364611E-1,1.587372467E0
2.747423858E1,1.444057467E0,8.225687563E-2,-1.674350202E-2,1.446495250E0
2.748424558E1,1.552639824E0,1.271067739E-2,-3.211612433E-1,1.585558743E0
2.749425158E1,1.526230143E0,-1.806731164E-1,-1.543078749E0,2.177868970E0
2.750425858E1,1.626600816E0,-1.619731361E-1,-2.311870955E0,2.831397680E0
2.751426558E1,1.560365019E0,-5.517140329E-2,-2.410569032E0,2.872042119E0
2.752427258E1,1.607927294E0,1.369488072E-1,-1.812761983E0,2.426992205E0
2.753427858E1,1.752165387E0,2.157511479E-1,-1.259124801E0,2.168415865E0
2.754428558E1,1.960738785E0,3.525947052E-1,-2.816858134E-1,2.012005593E0
2.755429258E1,1.659953334E0,5.173131090E-1,1.674671214E0,2.414038442E0
2.756429858E1,9.105671592E-1,7.222784829E-1,3.265464120E0,3.466132524E0
2.757430558E1,-5.369724713E-2,9.430208141E-1,3.571616730E0,3.694403567E0
2.758431258E1,-7.780707143E-1,6.258614051E-1,2.964841806E0,3.128479418E0
2.759431858E1,-1.143736943E0,3.904799849E-1,1.770774881E0,2.143887239E0
2.760432558E1,-1.263250596E0,6.965788007E-1,6.981350371E-1,1.602628037E0
2.761433258E1,-1.099068163E0,9.253937978E-1,9.817182720E-2,1.440118820E0
2.762433858E1,-1.003407714E0,6.747856432E-1,-2.331667873E-1,1.231474505E0
2.763434558E1,-1.332069401E0,1.322967625E-1,-5.228466216E-1,1.437108176E0
2.764435258E1,-1.930822968E0,-5.484501171E-1,-7.924889249E-1,2.157988313E0
2.765435858E1,-2.545237425E0,-1.135907010E0,-4.518067521E-1,2.823587722E0
2.766436592E1,-3.094742087E0,-1.717664621E0,-1.913726440E-1,3.544633102E0
2.767437292E1,-3.719598941E0,-2.007392403E0,-1.407015502E-2,4.226729056E0
2.768437892E1,-4.158752026E0,-1.585260855E0,3.354682106E-1,4.463273385E0
2.769438592E1,-3.820529777E0,-5.692480785E-1,3.127009070E-1,3.875341663E0
2.770439292E1,-2.790789784E0,6.018767112E-1,-4.244648793E-1,2.886335675E0
2.771439992E1,-1.717693127E0,1.308931383E0,-1.405063702E0,2.576426799E0
2.772440592E1,-6.570139814E-1,1.539962475E0,-2.314594588E0,2.856658871E0
2.773441292E1,4.144932570E-1,1.494827818E0,-2.484818730E0,2.929272774E0
2.774441992E1,1.496917174E0,1.343788975E0,-1.506077861E0,2.512926652E0
2.775442592E1,2.421508003E0,1.328593816E0,-2.572535151E-1,2.773993855E0
2.776443292E1,2.778624945E0,1.465730318E0,1.072224984E0,3.319456035E0
2.777443992E1,2.435027058E0,1.676891402E0,2.347804434E0,3.775381730E0
2.778444592E1,1.531342364E0,1.894800172E0,3.319394744E0,4.117482070E0
2.779445292E1,5.582304624E-1,1.933635625E0,3.781750166E0,4.283947046E0
2.780445992E1,-2.539686407E-1,1.554842470E0,3.157854887E0,3.529034239E0
2.781446592E1,-8.243358945E-2,6.289569211E-1,1.046761529E0,1.223965606E0
2.782447292E1,4.993189607E-2,-4.817368948E-1,-1.192365970E0,1.286973285E0
2.783447992E1,1.289558827E-1,-1.583084521E0,-1.720922105E0,2.341870858E0
2.784448592E1,5.533714262E-1,-2.535222899E0,-5.337835461E-1,2.649245167E0
2.785449292E1,1.143575048E0,-2.598643554E0,1.838786770E0,3.382580228E0
2.786449992E1,1.313114482E0,-1.066061434E0,3.429353973E0,3.823771083E0
2.787450592E1,1.151219260E0,7.567051345E-1,3.842189910E0,4.081706965E0
